city,area,name,address,rating,total_ratings,maps_link,category
Khunti,Unit No 3,Lenskart.com at Mall Of Ranchi (First Lens Replacement Free),"Unit No 3, Mall Of, Ratu Rd, Kumhartoli, Ranchi, Jharkhand 834001, India",4.9,1561,https://www.google.com/maps/place/?q=place_id:ChIJhZRdtuvf9DkRpvmFX-Xq95M,optical
Khunti,Khata No 39,Lenskart.com at Lohardaga,"Khata No 39, SARNA TOLI, Plot- 490/2378, PS, Lohardaga, Jharkhand 835302, India",5,131,https://www.google.com/maps/place/?q=place_id:ChIJQR039RcjizkRXFLzlCrM6Z0,optical
Khunti,Shop No 9,"Lenskart.com at Kanke Road, Ranchi (First Lens Replacement Free)","Shop No 9, Ground Floor, Chandni Chowk, Astor Green, Kanke Rd, Jhirga Toli, Gandhi Nagar, Ranchi, Jharkhand 834008, India",4.8,1192,https://www.google.com/maps/place/?q=place_id:ChIJ-5bd3Vnn9DkRkjQL9dLE9tg,optical
Khunti,Ground Floor,"Lenskart.com at Kathal More, Ranchi","Ground Floor, OAK Pioneer, Kathal More - Argora - Ranchi Rd, Deepatoli, Pundag, Ranchi, Jharkhand 834004, India",4.8,67,https://www.google.com/maps/place/?q=place_id:ChIJXZ0f7fTh9DkRKtr4y06leXc,optical
Khunti,Shop No 14,"Lenskart.com at Bariatu, Ranchi (First Lens Replacement Free)","Shop No 14, Malabar Enclave, near D A V School, Bariatu, Ranchi, Jharkhand 834009, India",4.8,1468,https://www.google.com/maps/place/?q=place_id:ChIJyQ0Yvr7j9DkRqsjiY2MHXes,optical
Khunti,khata No 91,"Lenskart.com at Kanke Road, Ranchi","khata No 91, Kathar Gonda, Kanke Rd, Po+Ps, Indrapuri Colony, Kanke, Ranchi, Jharkhand 834008, India",5,42,https://www.google.com/maps/place/?q=place_id:ChIJ9f440Fjh9DkRhEraJb0ztZw,optical
Khunti,Dakbangla Rd,EYE FORTE KHUNTI (Advanced Speciality Eye Clinic & Research Centre And Optical Showroom),"Dakbangla Rd, beside Kotak Mahindra Bank, Sonnar Colony, Khunti, Jharkhand 835210, India",5,141,https://www.google.com/maps/place/?q=place_id:ChIJiQJTxT0X9TkR9AMkXlWa-qA,optical
Khunti,Ground Floor,Lenskart Kokar Ranchi,"Ground Floor, Ranchi - Patna Rd, beside Apollo Pharmacy, near Benelli, New Adarsh Nagar, Keeway, Kokar, Ranchi, Jharkhand 834001, India",5,14,https://www.google.com/maps/place/?q=place_id:ChIJq_4qMH7j9DkRBd7F1HaYWXE,optical
Khunti,H B Road,Lenskart.com at H B Road Ranchi (First Lens Replacement Free),"H B Road, Plot No 1836, Ward 17, P S Lowe, Bazer, Hazaribagh Rd, opposite of Seventh Heaven Hotel, Tharpakhna, Ranchi, Jharkhand 834001, India",4.9,310,https://www.google.com/maps/place/?q=place_id:ChIJe9LTyY_h9DkRdsyE4MdyjCc,optical
Khunti,Ground Floor,"Lenskart.com at Kadma, Jamshedpur (First Lens Replacement Free)","Ground Floor, Narayan Complex, Kadma, Jamshedpur, Jharkhand 831005, India",4.9,3422,https://www.google.com/maps/place/?q=place_id:ChIJRSZFM7nl9TkRiRBSPlgi1GY,optical
Khunti,Dangratoli Chowk,"Lenskart.com at Puruliya Road, Ranchi (First Lens Replacement Free)","Dangratoli Chowk, Purulia Rd, near Kashyap Eye Hospital, Dangratoli, Nayatoli, Ranchi, Jharkhand 834001, India",4.9,2944,https://www.google.com/maps/place/?q=place_id:ChIJHyFYT7bh9DkRCjfHJadqWD4,optical
Khunti,Shop No,"Lenskart.com at Hazaribagh, Jharkhand (Harry Potter Collection)","Shop No, 235, Guru Gobind Singh Rd, near Annada Chowk, NawabGanj, Hazaribagh, Jharkhand 825301, India",4.9,1702,https://www.google.com/maps/place/?q=place_id:ChIJ08z-yRqd9DkRju6B8mF7hSE,optical
Khunti,Opp. India Oil Depot,"Shanti Optical - Top Optical Store in Khunti | Affordable Branded Lenses, Frames, Contact Lenses | Repair Service","Opp. India Oil Depot, NH 75E, Chaibasa Road, Anigara, Jharkhand 835210, India",4.9,50,https://www.google.com/maps/place/?q=place_id:ChIJSUS49Q0X9TkRds0VLYgIjS8,optical
Khunti,Ratu Rd,Lenskart,"Ratu Rd, Aryapuri, Marg, Ranchi, Jharkhand 834005, India",4.9,239,https://www.google.com/maps/place/?q=place_id:ChIJffnx4zTh9DkR8wlGVZ3_-JY,optical
Khunti,Hinoo Main Rd,"Titan Eye+ at Hinoo, Ranchi (Buy 1 Get 1 Free)","Hinoo Main Rd, below Allahabad Bank, Kilburn Colony, Shivpuri Colony, Hinoo, Ranchi, Jharkhand 834002, India",4.9,1278,https://www.google.com/maps/place/?q=place_id:ChIJhdnkySbh9DkR1dIusQ-mLk4,optical
Khunti,SAI COMPLEX,"Titan Eye+ at Kanke Road, Ranchi (Buy 1 Get 1 Free)","SAI COMPLEX, Kanke Rd, opp. ORIENTAL BANK OF COMMERCE, near KRISHI BHAWAN, Jawahar Nagar, Hatma, Ranchi, Jharkhand 834008, India",4.9,2219,https://www.google.com/maps/place/?q=place_id:ChIJmxnMXgjn9DkRdW0YUfZxlK8,optical
Khunti,GEL Church Complex,"Titan Eye+ Flagship store at Kanka, Ranchi (Buy 1 Get 1 Free)","GEL Church Complex, Ground, 13, Mahatma Gandhi Main Rd, Ranchi, Jharkhand 834001,ph, Kanka, Ranchi, Jharkhand 834001, India",4.9,2239,https://www.google.com/maps/place/?q=place_id:ChIJy8dMyKfh9DkR670vZifbo3E,optical
Khunti,FOGLA HOUSE,"Titan Eye+ at Lalpur, Ranchi (Buy 1 Get 1 Free)","FOGLA HOUSE, 56, Circular Rd, beside KAVERI RESTAURANT, P&T Colony, Lalpur, Ranchi, Jharkhand 834001, India",4.9,1689,https://www.google.com/maps/place/?q=place_id:ChIJefgbD23h9DkR1UyLlvvs6GQ,optical
Khunti,C926+75M,"Titan Eye+ at Bariatu Road, Ranchi (Buy 1 Get 1 Free)","C926+75M, Bariatu Rd, Bariatu Housing Colony, Ranchi, Jharkhand 834009, India",4.9,701,https://www.google.com/maps/place/?q=place_id:ChIJh9gPW5fj9DkRpRzwTll9iXk,optical
Khunti,House No.32,Titan Eye+ at Mango,"House No.32, Ward No.9, Desh Bandhu Line New, Dimna Rd, near Darbhanga Diary, Hume Pipe Area, Ulidih, Mango, Jamshedpur, Jharkhand 831012, India",4.9,377,https://www.google.com/maps/place/?q=place_id:ChIJq4-4FNzj9TkRH_nEmu-d4Hc,optical
Khunti,Plot # 44,"Titan Eye+ at Guru Govind Singh, Hazaribagh (Buy 1 Get 1 Free)","Plot # 44, Gf, Vinayak Tower, Sunil Kumar Jain, C/O, Guru Gobind Singh Rd, Ananda Chowk, Hazaribagh, Jharkhand 825301, India",4.8,1426,https://www.google.com/maps/place/?q=place_id:ChIJHQAAAJye9DkR5ieUb37C-pg,optical
Khunti,NH-33,"Titan Eye+ at Thane Chowk, Ramgarh (Buy 1 Get 1 Free)","NH-33, Gandhi Chowk (Thana Chowk Main Road, Ramgarh Cantonment, Jharkhand 829122, India",4.9,1409,https://www.google.com/maps/place/?q=place_id:ChIJhw-iVIHs9DkRP1gvpaifLqw,optical
Khunti,Ground Floor,"Titan Eye+ at Harmu Road, Ranchi (Buy 1 Get 1 Free)","Ground Floor, Jagannth Enclave, Plot No.94, Harmu Rd, beside Tanishq, near Shani Mandir, Kumhartoli, Ranchi, Jharkhand 834001, India",5,250,https://www.google.com/maps/place/?q=place_id:ChIJg_E8MBLh9DkRWiENvGbKOy8,optical
Khunti,Main Road,"Titan Eye+ at Sadar Bazar, Chaibasa (Buy 1 Get 1 Free)","Main Road, near Deys Medical, Sadar Bazaar, Chaibasa, Jharkhand 833201, India",4.9,126,https://www.google.com/maps/place/?q=place_id:ChIJl-6r_pgnHjoRXxe4UPpZSXw,optical
Khunti,Ward No.26,"Titan Eye+ at Ashok Nagar, Ranchi","Ward No.26, Sarashwati Market Complex, & 2, Rd Number 1, opp. Hiltop Moters, Central Ashoka Colony, Ashok Vihar, Delatoli, Ranchi, Jharkhand 834002, India",5,446,https://www.google.com/maps/place/?q=place_id:ChIJjygvxOrh9DkRffz9qHjzr2k,optical
Patratu,Plot No 172,Lenskart.com at Ramghar,"Plot No 172, Gram Thana Chawk, near Gandhi Chawk, Area, Ramgarh Cantonment, Jharkhand 829122, India",4.9,1506,https://www.google.com/maps/place/?q=place_id:ChIJcXPC_JH19DkRt7FC8m0m1CM,optical
Patratu,Shop No 14,"Lenskart.com at Bariatu, Ranchi (First Lens Replacement Free)","Shop No 14, Malabar Enclave, near D A V School, Bariatu, Ranchi, Jharkhand 834009, India",4.8,1468,https://www.google.com/maps/place/?q=place_id:ChIJyQ0Yvr7j9DkRqsjiY2MHXes,optical
Patratu,Shop No S5,Lenskart.com,"Shop No S5, Second Floor, Nucleus Mall, Circular Rd, Lalpur, Ranchi, Jharkhand 834001, India",4.9,3775,https://www.google.com/maps/place/?q=place_id:ChIJ6QIzIg_h9DkR7C3J14A9wek,optical
Patratu,Ground Floor,"Lenskart.com at Harmu, Ranchi (First Lens Replacement Free)","Ground Floor, Pradhan Tower, Harmu Rd, opposite Caratlane, Kumhartoli, Ranchi, Jharkhand 834001, India",4.8,2406,https://www.google.com/maps/place/?q=place_id:ChIJUVqqygjh9DkR5lWVtEJrTPQ,optical
Patratu,Dangratoli Chowk,"Lenskart.com at Puruliya Road, Ranchi (First Lens Replacement Free)","Dangratoli Chowk, Purulia Rd, near Kashyap Eye Hospital, Dangratoli, Nayatoli, Ranchi, Jharkhand 834001, India",4.9,2944,https://www.google.com/maps/place/?q=place_id:ChIJHyFYT7bh9DkRCjfHJadqWD4,optical
Patratu,Ground Floor,"Lenskart.com Flagship Store at Main Road, Ranchi (First Lens Replacement Free)","Ground Floor, Capitol Hill Building, Mahatma Gandhi Main Rd, Maulana Azad Colony, Hindpiri, Ranchi, Jharkhand 834001, India",4.8,1549,https://www.google.com/maps/place/?q=place_id:ChIJf_Trslvh9DkRuSt5YSX3-2k,optical
Patratu,Unit No 3,Lenskart.com at Mall Of Ranchi (First Lens Replacement Free),"Unit No 3, Mall Of, Ratu Rd, Kumhartoli, Ranchi, Jharkhand 834001, India",4.9,1561,https://www.google.com/maps/place/?q=place_id:ChIJhZRdtuvf9DkRpvmFX-Xq95M,optical
Patratu,Indira Gandhi Chowk,"Lenskart.com at Bahu Bazaar, Ranchi","Indira Gandhi Chowk, near Magic Move Dance Studio, Bahu Bazar, Upper Chutia, Samlong, Ranchi, Jharkhand 834001, India",4.9,65,https://www.google.com/maps/place/?q=place_id:ChIJ4zrn-fjh9DkRghWDZ8hVF6M,optical
Patratu,Ground Floor,"Lenskart.com at Kathal More, Ranchi","Ground Floor, OAK Pioneer, Kathal More - Argora - Ranchi Rd, Deepatoli, Pundag, Ranchi, Jharkhand 834004, India",4.8,67,https://www.google.com/maps/place/?q=place_id:ChIJXZ0f7fTh9DkRKtr4y06leXc,optical
Patratu,Shop No,"Lenskart.com at Hazaribagh, Jharkhand (Harry Potter Collection)","Shop No, 235, Guru Gobind Singh Rd, near Annada Chowk, NawabGanj, Hazaribagh, Jharkhand 825301, India",4.9,1702,https://www.google.com/maps/place/?q=place_id:ChIJ08z-yRqd9DkRju6B8mF7hSE,optical
Patratu,Ward No 30,"Lenskart.com at Singh More, Ranchi","Ward No 30, Ps-Top, Meera Complex, Hatia, Singh More, Po, Kalyanpur, Ranchi, Jharkhand 834003, India",4.9,25,https://www.google.com/maps/place/?q=place_id:ChIJ59KLQs4f9TkRcuiTa9PIwvE,optical
Patratu,Shop No 9,"Lenskart.com at Kanke Road, Ranchi (First Lens Replacement Free)","Shop No 9, Ground Floor, Chandni Chowk, Astor Green, Kanke Rd, Jhirga Toli, Gandhi Nagar, Ranchi, Jharkhand 834008, India",4.8,1192,https://www.google.com/maps/place/?q=place_id:ChIJ-5bd3Vnn9DkRkjQL9dLE9tg,optical
Patratu,H B Road,Lenskart.com at H B Road Ranchi (First Lens Replacement Free),"H B Road, Plot No 1836, Ward 17, P S Lowe, Bazer, Hazaribagh Rd, opposite of Seventh Heaven Hotel, Tharpakhna, Ranchi, Jharkhand 834001, India",4.9,310,https://www.google.com/maps/place/?q=place_id:ChIJe9LTyY_h9DkRdsyE4MdyjCc,optical
Patratu,Ratu Rd,Lenskart,"Ratu Rd, Aryapuri, Marg, Ranchi, Jharkhand 834005, India",4.9,239,https://www.google.com/maps/place/?q=place_id:ChIJffnx4zTh9DkR8wlGVZ3_-JY,optical
Patratu,Khata No 39,Lenskart.com at Lohardaga,"Khata No 39, SARNA TOLI, Plot- 490/2378, PS, Lohardaga, Jharkhand 835302, India",5,131,https://www.google.com/maps/place/?q=place_id:ChIJQR039RcjizkRXFLzlCrM6Z0,optical
Patratu,khata No 91,"Lenskart.com at Kanke Road, Ranchi","khata No 91, Kathar Gonda, Kanke Rd, Po+Ps, Indrapuri Colony, Kanke, Ranchi, Jharkhand 834008, India",5,42,https://www.google.com/maps/place/?q=place_id:ChIJ9f440Fjh9DkRhEraJb0ztZw,optical
Patratu,Plot 289,"Lenskart.com at Kadru Road, Ranchi (First Lens Replacement Free)","Plot 289, Kadru Main Road, Delatoli, PS, Kadru, Argora, Ranchi, Jharkhand 834002, India",4.8,219,https://www.google.com/maps/place/?q=place_id:ChIJQR4RJwDh9DkRfRbEr-1QRlo,optical
Patratu,Ground Floor,Lenskart Kokar Ranchi,"Ground Floor, Ranchi - Patna Rd, beside Apollo Pharmacy, near Benelli, New Adarsh Nagar, Keeway, Kokar, Ranchi, Jharkhand 834001, India",5,14,https://www.google.com/maps/place/?q=place_id:ChIJq_4qMH7j9DkRBd7F1HaYWXE,optical
Patratu,Plot No 1285,Lenskart.com at Gwaltoli Hazaribagh,"Plot No 1285, Ward 17, Sapna Tower, Chatra Road, Gwal Toli Chowk, Azad Rd, Suleman Colony, Chisti Nagar, Hazaribagh, Jharkhand 825301, India",4.9,1115,https://www.google.com/maps/place/?q=place_id:ChIJRfeB-1ef9DkRtbL9nOqG3mI,optical
Patratu,NH-33,"Titan Eye+ at Thane Chowk, Ramgarh (Buy 1 Get 1 Free)","NH-33, Gandhi Chowk (Thana Chowk Main Road, Ramgarh Cantonment, Jharkhand 829122, India",4.9,1409,https://www.google.com/maps/place/?q=place_id:ChIJhw-iVIHs9DkRP1gvpaifLqw,optical
Patratu,C926+75M,"Titan Eye+ at Bariatu Road, Ranchi (Buy 1 Get 1 Free)","C926+75M, Bariatu Rd, Bariatu Housing Colony, Ranchi, Jharkhand 834009, India",4.9,701,https://www.google.com/maps/place/?q=place_id:ChIJh9gPW5fj9DkRpRzwTll9iXk,optical
Patratu,SAI COMPLEX,"Titan Eye+ at Kanke Road, Ranchi (Buy 1 Get 1 Free)","SAI COMPLEX, Kanke Rd, opp. ORIENTAL BANK OF COMMERCE, near KRISHI BHAWAN, Jawahar Nagar, Hatma, Ranchi, Jharkhand 834008, India",4.9,2219,https://www.google.com/maps/place/?q=place_id:ChIJmxnMXgjn9DkRdW0YUfZxlK8,optical
Patratu,GEL Church Complex,"Titan Eye+ Flagship store at Kanka, Ranchi (Buy 1 Get 1 Free)","GEL Church Complex, Ground, 13, Mahatma Gandhi Main Rd, Ranchi, Jharkhand 834001,ph, Kanka, Ranchi, Jharkhand 834001, India",4.9,2239,https://www.google.com/maps/place/?q=place_id:ChIJy8dMyKfh9DkR670vZifbo3E,optical
Patratu,Hinoo Main Rd,"Titan Eye+ at Hinoo, Ranchi (Buy 1 Get 1 Free)","Hinoo Main Rd, below Allahabad Bank, Kilburn Colony, Shivpuri Colony, Hinoo, Ranchi, Jharkhand 834002, India",4.9,1278,https://www.google.com/maps/place/?q=place_id:ChIJhdnkySbh9DkR1dIusQ-mLk4,optical
Patratu,FOGLA HOUSE,"Titan Eye+ at Lalpur, Ranchi (Buy 1 Get 1 Free)","FOGLA HOUSE, 56, Circular Rd, beside KAVERI RESTAURANT, P&T Colony, Lalpur, Ranchi, Jharkhand 834001, India",4.9,1689,https://www.google.com/maps/place/?q=place_id:ChIJefgbD23h9DkR1UyLlvvs6GQ,optical
Patratu,Plot # 44,"Titan Eye+ at Guru Govind Singh, Hazaribagh (Buy 1 Get 1 Free)","Plot # 44, Gf, Vinayak Tower, Sunil Kumar Jain, C/O, Guru Gobind Singh Rd, Ananda Chowk, Hazaribagh, Jharkhand 825301, India",4.8,1426,https://www.google.com/maps/place/?q=place_id:ChIJHQAAAJye9DkR5ieUb37C-pg,optical
Patratu,Ground Floor,"Titan Eye+ at Garhwa Main Road, Garhwa (Buy 1 Get 1 Free)","Ground Floor, Main Road, Garhwa, Jharkhand 822114, India",4.9,454,https://www.google.com/maps/place/?q=place_id:ChIJ4RmlGFgPjDkRhWcYxpCYBCw,optical
Patratu,Ground Floor,"Titan Eye+ at Harmu Road, Ranchi (Buy 1 Get 1 Free)","Ground Floor, Jagannth Enclave, Plot No.94, Harmu Rd, beside Tanishq, near Shani Mandir, Kumhartoli, Ranchi, Jharkhand 834001, India",5,250,https://www.google.com/maps/place/?q=place_id:ChIJg_E8MBLh9DkRWiENvGbKOy8,optical
Patratu,Survey No.11/18,Titan Eye+,"Survey No.11/18, Sambhaji Nagar, Kharadi Bypass Highway, near SBI Branch, Tukaram Nagar, Kharadi, Pune, Maharashtra 411014, India",4.8,942,https://www.google.com/maps/place/?q=place_id:ChIJpS5F4tfDwjsRRdz-PLHa_Iw,optical
Patratu,Ward No.26,"Titan Eye+ at Ashok Nagar, Ranchi","Ward No.26, Sarashwati Market Complex, & 2, Rd Number 1, opp. Hiltop Moters, Central Ashoka Colony, Ashok Vihar, Delatoli, Ranchi, Jharkhand 834002, India",5,446,https://www.google.com/maps/place/?q=place_id:ChIJjygvxOrh9DkRffz9qHjzr2k,optical
Godda,Dumka Bhagalpur Road,"Lenskart.com at Dumka, Bhagalpur","Dumka Bhagalpur Road, Post PS Dudhani, near Vishal Mega Mart, Dumka, Jharkhand 814101, India",5,468,https://www.google.com/maps/place/?q=place_id:ChIJDT9VewC38DkRIT3m_AUpZQU,optical
Godda,R6H7+QWH,IDEAL OPTICALS,"R6H7+QWH, Godda, Jharkhand 814133, India",5,5,https://www.google.com/maps/place/?q=place_id:ChIJnUS66yT18DkRRSnqeO--LBU,optical
Godda,Ground Floor,Lenskart Store,"Ground Floor, Savitri Complex, Railway Station Road, Shyam Ganj Rd, near ICICI Bank, Williams Town, Deoghar, Jharkhand 814112, India",4.9,1519,https://www.google.com/maps/place/?q=place_id:ChIJ6WEqpj8X8TkR_M4axx7naTY,optical
Godda,Shop No,"Lenskart.com at Hazaribagh, Jharkhand (Harry Potter Collection)","Shop No, 235, Guru Gobind Singh Rd, near Annada Chowk, NawabGanj, Hazaribagh, Jharkhand 825301, India",4.9,1702,https://www.google.com/maps/place/?q=place_id:ChIJ08z-yRqd9DkRju6B8mF7hSE,optical
Godda,PO North Bengal Nursing Home,Lenskart.com,"PO North Bengal Nursing Home, 28/33, Krishna Jiban Sanyal Rd, Mokdumpur, Malda, West Bengal 732103, India",4.9,2646,https://www.google.com/maps/place/?q=place_id:ChIJ1Ywq6Wz9-jkR85Fss7v-bzY,optical
Godda,NH 34,Lenskart.com at 420More Malda,"NH 34, Sarbamangala Pally, P S, P.O+, Malda, West Bengal 732101, India",4.9,143,https://www.google.com/maps/place/?q=place_id:ChIJxy__d1L9-jkR3AnlSpI04Dw,optical
Godda,Asanbani,Dr Eye - Optical store in Godda,"Asanbani, Postmortem Rd, Danre, Godda, Jharkhand 814133, India",4.9,97,https://www.google.com/maps/place/?q=place_id:ChIJPTnWzej18DkRRS4kx-WQze4,optical
Godda,Plot No 1285,Lenskart.com at Gwaltoli Hazaribagh,"Plot No 1285, Ward 17, Sapna Tower, Chatra Road, Gwal Toli Chowk, Azad Rd, Suleman Colony, Chisti Nagar, Hazaribagh, Jharkhand 825301, India",4.9,1115,https://www.google.com/maps/place/?q=place_id:ChIJRfeB-1ef9DkRtbL9nOqG3mI,optical
Godda,Ground Floor,"Lenskart.com at Harmu, Ranchi (First Lens Replacement Free)","Ground Floor, Pradhan Tower, Harmu Rd, opposite Caratlane, Kumhartoli, Ranchi, Jharkhand 834001, India",4.8,2406,https://www.google.com/maps/place/?q=place_id:ChIJUVqqygjh9DkR5lWVtEJrTPQ,optical
Godda,Sabour Rd,"Lenskart.com at Tilkamanjhi, Bhagalpur","Sabour Rd, opposite r\nAxis Bank, Tulsinagar Colony, Tilkamanjhi, Jawaripur, Bhagalpur, Bihar 812001, India",4.8,55,https://www.google.com/maps/place/?q=place_id:ChIJq5x4-3o38DkRogZwhwZKIkU,optical
Godda,PRM Centre Point,Lenskart,"PRM Centre Point, Ground Floor, Post Office, Police Station, National Highway 12, Malda, Jadupur, West Bengal 732103, India",4.9,1006,https://www.google.com/maps/place/?q=place_id:ChIJUZSxJwD_-jkRqPV7MWGeEbQ,optical
Godda,Shop No G5,Lenskart.com at Khaliphabag Chowk,"Shop No G5, Anshi Series City Complex Khaliphabag Chowk, near Police Station, Kotwalir, Bhagalpur, Bihar 812001, India",4.8,2294,https://www.google.com/maps/place/?q=place_id:ChIJHbbgXntL8DkR2UR10Uliznw,optical
Godda,Ground Floor,"Lenskart.com Flagship Store at Main Road, Ranchi (First Lens Replacement Free)","Ground Floor, Capitol Hill Building, Mahatma Gandhi Main Rd, Maulana Azad Colony, Hindpiri, Ranchi, Jharkhand 834001, India",4.8,1549,https://www.google.com/maps/place/?q=place_id:ChIJf_Trslvh9DkRuSt5YSX3-2k,optical
Godda,pirpati road,Titan Eyewear and watch,"pirpati road, near new market, opposite of old rjd office, Godda, Jharkhand 814133, India",5,11,https://www.google.com/maps/place/?q=place_id:ChIJMb109Bz18DkRNVLNW8FEABA,optical
Godda,Dangratoli Chowk,"Lenskart.com at Puruliya Road, Ranchi (First Lens Replacement Free)","Dangratoli Chowk, Purulia Rd, near Kashyap Eye Hospital, Dangratoli, Nayatoli, Ranchi, Jharkhand 834001, India",4.9,2944,https://www.google.com/maps/place/?q=place_id:ChIJHyFYT7bh9DkRCjfHJadqWD4,optical
Godda,Police Line Rd,"Lenskart.com at CMPF Colony, Dhanbad","Police Line Rd, near HDFC Bank, Hirapur, CMPF Colony, Dhanbad, Jharkhand 826007, India",4.9,1616,https://www.google.com/maps/place/?q=place_id:ChIJx2y_fNi99jkRypN0-nCaIhE,optical
Godda,Shop No 14,"Lenskart.com at Bariatu, Ranchi (First Lens Replacement Free)","Shop No 14, Malabar Enclave, near D A V School, Bariatu, Ranchi, Jharkhand 834009, India",4.8,1468,https://www.google.com/maps/place/?q=place_id:ChIJyQ0Yvr7j9DkRqsjiY2MHXes,optical
Godda,Ground Floor,"Lenskart.com at MG Road, Bhagalpur","Ground Floor, Hotel Bhawna International, Ward 5 & 6, MG Rd, near Head Post Office, Adampur, Bhagalpur, Bihar 812001, India",4.6,85,https://www.google.com/maps/place/?q=place_id:ChIJTck6EwBJ8DkR2JCPrQ7TyIU,optical
Godda,R6J8+C6R,TITAN WORLD,"R6J8+C6R, Bypass Rd, Basmati Nagar, Godda, Jharkhand 814133, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJFzIQPgD18DkR0dBCKKB_ZGQ,optical
Bundu,Indira Gandhi Chowk,"Lenskart.com at Bahu Bazaar, Ranchi","Indira Gandhi Chowk, near Magic Move Dance Studio, Bahu Bazar, Upper Chutia, Samlong, Ranchi, Jharkhand 834001, India",4.9,65,https://www.google.com/maps/place/?q=place_id:ChIJ4zrn-fjh9DkRghWDZ8hVF6M,optical
Bundu,H B Road,Lenskart.com at H B Road Ranchi (First Lens Replacement Free),"H B Road, Plot No 1836, Ward 17, P S Lowe, Bazer, Hazaribagh Rd, opposite of Seventh Heaven Hotel, Tharpakhna, Ranchi, Jharkhand 834001, India",4.9,310,https://www.google.com/maps/place/?q=place_id:ChIJe9LTyY_h9DkRdsyE4MdyjCc,optical
Bundu,Ground Floor,"Lenskart.com Flagship Store at Main Road, Ranchi (First Lens Replacement Free)","Ground Floor, Capitol Hill Building, Mahatma Gandhi Main Rd, Maulana Azad Colony, Hindpiri, Ranchi, Jharkhand 834001, India",4.8,1549,https://www.google.com/maps/place/?q=place_id:ChIJf_Trslvh9DkRuSt5YSX3-2k,optical
Bundu,Ground Floor,"Lenskart.com at Harmu, Ranchi (First Lens Replacement Free)","Ground Floor, Pradhan Tower, Harmu Rd, opposite Caratlane, Kumhartoli, Ranchi, Jharkhand 834001, India",4.8,2406,https://www.google.com/maps/place/?q=place_id:ChIJUVqqygjh9DkR5lWVtEJrTPQ,optical
Bundu,Shop No 14,"Lenskart.com at Bariatu, Ranchi (First Lens Replacement Free)","Shop No 14, Malabar Enclave, near D A V School, Bariatu, Ranchi, Jharkhand 834009, India",4.8,1468,https://www.google.com/maps/place/?q=place_id:ChIJyQ0Yvr7j9DkRqsjiY2MHXes,optical
Bundu,Unit No 3,Lenskart.com at Mall Of Ranchi (First Lens Replacement Free),"Unit No 3, Mall Of, Ratu Rd, Kumhartoli, Ranchi, Jharkhand 834001, India",4.9,1561,https://www.google.com/maps/place/?q=place_id:ChIJhZRdtuvf9DkRpvmFX-Xq95M,optical
Bundu,Dangratoli Chowk,"Lenskart.com at Puruliya Road, Ranchi (First Lens Replacement Free)","Dangratoli Chowk, Purulia Rd, near Kashyap Eye Hospital, Dangratoli, Nayatoli, Ranchi, Jharkhand 834001, India",4.9,2944,https://www.google.com/maps/place/?q=place_id:ChIJHyFYT7bh9DkRCjfHJadqWD4,optical
Bundu,Shop No S5,Lenskart.com,"Shop No S5, Second Floor, Nucleus Mall, Circular Rd, Lalpur, Ranchi, Jharkhand 834001, India",4.9,3775,https://www.google.com/maps/place/?q=place_id:ChIJ6QIzIg_h9DkR7C3J14A9wek,optical
Bundu,Shop No 9,"Lenskart.com at Kanke Road, Ranchi (First Lens Replacement Free)","Shop No 9, Ground Floor, Chandni Chowk, Astor Green, Kanke Rd, Jhirga Toli, Gandhi Nagar, Ranchi, Jharkhand 834008, India",4.8,1192,https://www.google.com/maps/place/?q=place_id:ChIJ-5bd3Vnn9DkRkjQL9dLE9tg,optical
Bundu,Ratu Rd,Lenskart,"Ratu Rd, Aryapuri, Marg, Ranchi, Jharkhand 834005, India",4.9,239,https://www.google.com/maps/place/?q=place_id:ChIJffnx4zTh9DkR8wlGVZ3_-JY,optical
Bundu,khata No 91,"Lenskart.com at Kanke Road, Ranchi","khata No 91, Kathar Gonda, Kanke Rd, Po+Ps, Indrapuri Colony, Kanke, Ranchi, Jharkhand 834008, India",5,42,https://www.google.com/maps/place/?q=place_id:ChIJ9f440Fjh9DkRhEraJb0ztZw,optical
Bundu,Ward No 30,"Lenskart.com at Singh More, Ranchi","Ward No 30, Ps-Top, Meera Complex, Hatia, Singh More, Po, Kalyanpur, Ranchi, Jharkhand 834003, India",4.9,25,https://www.google.com/maps/place/?q=place_id:ChIJ59KLQs4f9TkRcuiTa9PIwvE,optical
Bundu,Plot 289,"Lenskart.com at Kadru Road, Ranchi (First Lens Replacement Free)","Plot 289, Kadru Main Road, Delatoli, PS, Kadru, Argora, Ranchi, Jharkhand 834002, India",4.8,219,https://www.google.com/maps/place/?q=place_id:ChIJQR4RJwDh9DkRfRbEr-1QRlo,optical
Bundu,Ground Floor,"Lenskart.com at Kathal More, Ranchi","Ground Floor, OAK Pioneer, Kathal More - Argora - Ranchi Rd, Deepatoli, Pundag, Ranchi, Jharkhand 834004, India",4.8,67,https://www.google.com/maps/place/?q=place_id:ChIJXZ0f7fTh9DkRKtr4y06leXc,optical
